n,wr,aw,al,pf,ret,score,bb_period,bb_std,stoch_k,stoch_smk,stoch_smd,os,ob,sl,tp1,tp2,mid_exit,use_ema,use_vol,use_bbw,bbw_max,leverage,equity_pct,commission
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.8475467985058271,41.66666666666658,20,1.5,9,3,3,15,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.8475467985058271,41.66666666666658,20,1.5,9,3,3,20,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.8475467985058271,41.66666666666658,20,1.5,9,3,3,25,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.4125810794888496,41.66666666666658,20,1.5,9,3,3,15,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.4125810794888496,41.66666666666658,20,1.5,9,3,3,20,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999997,-3.0000000000000044,1.2499999999999976,0.4125810794888496,41.66666666666658,20,1.5,9,3,3,25,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,15,75,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,15,80,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,20,75,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,20,80,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,25,75,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,1.4562345526450304,41.66666666666657,20,1.5,9,3,3,25,80,1.0,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,15,75,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,15,80,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,20,75,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,20,80,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,25,75,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,0.8477430412779485,41.66666666666657,20,1.5,9,3,3,25,80,1.0,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,15,75,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,15,80,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,20,75,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,20,80,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,25,75,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
15,33.33333333333333,7.499999999999998,-3.000000000000006,1.2499999999999973,-0.40143296308721155,-41.66666666666657,20,1.5,9,3,3,25,80,1.0,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,15,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,15,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,20,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,20,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,25,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-0.9290674671943222,-28.03076613464356,20,1.5,14,3,3,25,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,15,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,15,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,20,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,20,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,25,75,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-1.9814868396021978,-28.03076613464356,20,1.5,14,3,3,25,80,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,15,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,15,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,20,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,20,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,25,75,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.568306856353726,-4.49999999999998,0.8409229840393069,-3.059455537631506,-28.03076613464356,20,1.5,14,3,3,25,80,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,15,75,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,15,80,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,20,75,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,20,80,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,25,75,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-2.086149003257265,-27.77777777777793,20,1.5,14,3,3,25,80,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,15,75,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,15,80,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,20,75,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,20,80,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,25,75,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.128284280456173,-27.77777777777793,20,1.5,14,3,3,25,80,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,15,75,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,15,80,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,20,75,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,20,80,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,25,75,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
12,33.33333333333333,7.500000000000007,-4.49999999999998,0.833333333333338,-3.4356464716682744,-27.77777777777793,20,1.5,14,3,3,25,80,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,1.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-1.1205367513700715,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,1.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.1689927516593377,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,1.2,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,15,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,20,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,0.8,2.5,True,True,True,True,0.1,3,0.1,0.04
9,33.33333333333333,7.500000000000015,-4.499999999999998,0.8333333333333354,-2.8633162753369135,-27.777777777777843,25,1.5,9,3,3,25,85,1.5,0.8,2.5,False,True,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,15,75,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,15,80,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,20,75,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,20,80,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,25,75,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.8879943855813606,38.53916254928727,25,1.5,14,3,3,25,80,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,15,75,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,15,80,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,20,75,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,20,80,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,25,75,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,2.0631225012946786,38.53916254928727,25,1.5,14,3,3,25,80,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,15,75,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,15,80,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,20,75,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,20,80,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,25,75,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,8.139471130409486,-3.0000000000000053,1.2332532015771926,1.8115616718813454,38.53916254928727,25,1.5,14,3,3,25,80,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,15,75,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,15,80,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,20,75,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,20,80,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,25,75,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,0.5194838600640184,35.511363636363576,25,1.5,14,3,3,25,80,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,15,75,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,15,80,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,20,75,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,20,80,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,25,75,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.0721140478567426,-35.511363636363576,25,1.5,14,3,3,25,80,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,15,75,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,15,80,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,20,75,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,20,80,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,25,75,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
16,31.25,7.5,-3.0000000000000053,1.1363636363636345,-1.3213651670879734,-35.511363636363576,25,1.5,14,3,3,25,80,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,1.1646986180087637,37.52037404744444,25,1.5,14,3,3,15,85,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,1.1646986180087637,37.52037404744444,25,1.5,14,3,3,20,85,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,1.1646986180087637,37.52037404744444,25,1.5,14,3,3,25,85,1.0,1.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.21055935022273875,37.52037404744444,25,1.5,14,3,3,15,85,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.21055935022273875,37.52037404744444,25,1.5,14,3,3,20,85,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.21055935022273875,37.52037404744444,25,1.5,14,3,3,25,85,1.0,0.8,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.1019006923382193,37.52037404744444,25,1.5,14,3,3,15,85,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.1019006923382193,37.52037404744444,25,1.5,14,3,3,20,85,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,8.231032056658142,-3.000000000000006,1.2194121565419442,0.1019006923382193,37.52037404744444,25,1.5,14,3,3,25,85,1.0,1.2,2.5,True,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-0.7791009957774264,-34.18803418803414,25,1.5,14,3,3,15,85,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-0.7791009957774264,-34.18803418803414,25,1.5,14,3,3,20,85,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-0.7791009957774264,-34.18803418803414,25,1.5,14,3,3,25,85,1.0,1.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.7232833657808588,-34.18803418803414,25,1.5,14,3,3,15,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.7232833657808588,-34.18803418803414,25,1.5,14,3,3,20,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.7232833657808588,-34.18803418803414,25,1.5,14,3,3,25,85,1.0,0.8,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.8264896105729345,-34.18803418803414,25,1.5,14,3,3,15,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.8264896105729345,-34.18803418803414,25,1.5,14,3,3,20,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.500000000000005,-3.000000000000006,1.1111111111111094,-1.8264896105729345,-34.18803418803414,25,1.5,14,3,3,25,85,1.0,1.2,2.5,False,False,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.5683068563537255,-4.499999999999989,0.7474870969238265,-2.2900885209365507,-22.999602982271586,25,1.5,9,3,3,15,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.5683068563537255,-4.499999999999989,0.7474870969238265,-2.2900885209365507,-22.999602982271586,25,1.5,9,3,3,15,80,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
13,30.76923076923077,7.5683068563537255,-4.499999999999989,0.7474870969238265,-2.2900885209365507,-22.999602982271586,25,1.5,9,3,3,20,75,1.5,1.2,2.5,True,True,True,True,0.1,3,0.1,0.04
